,title,description,publishtime,url,content,emotion,subjectivity
730,Carleton student's twin still trapped by Chinese coronavirus lockdown | CBC News,A Carleton University student says her twin brother and his family are trapped in China during the coronavirus outbreak.,2020-01-31T11:33:02.000Z,http://www.cbc.ca/news/canada/ottawa/carleton-student-coronavirus-wuhan-hubei-1.5447008,"A Carleton University student says her twin brother and his family are trapped in China during the coronavirus outbreak. Kate Schellenberg, 32, said she's in disbelief that her brother is caught in one of the world's biggest stories, despite living in a different part of China.""I just thought, 'What are the chances that Michael travelled back to this province?'"" she said Thursday.She said her brother Michael Schellenberg intended to come home to Fredericton for Christmas after eight years of living and teaching in China. He was forced to reschedule instead because of complications with his one-year-old son's visa. Following the delay, the brother and his family travelled to his wife's home province of Hubei to spend the Chinese New Year with family.While the family was there, the city of Wuhan was placed in virtual lockdown, with roads entering the city blocked and planes grounded because of the spread of the infectious respiratory illness that doesn't yet have a vaccine.Many cities within the province are now in quarantine.Since then, Michael, his wife and their baby have been hunkering at his in-laws' home, about 45 kilometres from Wuhan.""He's frustrated,"" Kate said about her brother. ""He had planned to leave. This virus thing just messed it up. He's afraid because he has a little kid."" ""Right now [my son Felix] is fine,"" Michael said over WeChat, a Chinese messaging app, Thursday night. ""We're not even worried about this virus, but babies do get sick. We worry that if he does catch a cold or something like that, that we won't be able to take him to a hospital."" Michael said the initial response from Canada was slow but he has been more impressed in recent days. He said the Canadian government is attempting to find a way to allow his wife, who isn't a Canadian citizen, to come with him. His son, who is currently breastfeeding, is a Canadian citizen. The federal government announced Wednesday it's preparing a charter aircraft to bring trapped Canadians home. It's estimated nearly 200 Canadians are trapped in the lockdown.""We're not in Wuhan, but we just got an email saying that we have to somehow make it to Wuhan to make it on that flight,"" Michael said late Thursday night.""That's something we won't be able to do without some help.""When asked Thursday, Prime Minister Justin Trudeau said there is no timeline for when that flight is scheduled to leave.So far, three cases of the coronavirus have been reported inside Canada, including a Toronto man in his 50s, his wife, and a B.C. man in his 40s. While one person in Ottawa was tested for the virus, Ottawa Public Health has confirmed the results were negative.  According to China's National Health Commission, the country's total number of deaths from the coronavirus has climbed to 213, with the number of those infected rising to 9,692.That's up nearly 2,000 cases and 43 deaths from the previous day.The virus — declared a public health emergency by a World Health Organization panel Thursday afternoon — has spread to at least 18 other countries. Still, Kate said she's not too concerned about her brother, who she says is taking precautions to ensure his family stays safe.""We're not going outside,"" Michael said. ""We're not taking any chances.""  And the Schellenbergs are anxious to meet Michael's wife and newborn baby for the first time.  ""Felix is so cute,"" Kate said. ""I think my parents are just desperate to meet him."" ",-0.017551344004832378,0.4454822309473473
731,Military intelligence unit issued coronavirus warning in January,"The medical intelligence cell within Canadian Forces Intelligence Command began producing detailed warnings about the emergence of the deadly novel coronavirus in Wuhan, China in early January, CBC News has learned.",2020-04-10T16:07:16.000Z,http://www.cbc.ca/player/play/1722740803772,Not Text Type,0.0,1.0
732,Rise of the robots: automation and tech becoming more popular as pandemic restricts human contact | CBC Radio,"Humans have long been fascinated by the idea of automatons. But increasingly, robots are also just reality as more work is automated. Automation that's exploded thanks to pandemic health concerns. This week, a look at the new rules we need to prepare for a world of automation. And, if we're going to work and live alongside robots, how do we design them so they don't creep us out?",2020-10-23T21:10:13.000Z,http://www.cbc.ca/radio/spark/rise-of-the-robots-automation-and-tech-becoming-more-popular-as-pandemic-restricts-human-contact-1.5774901,"For years, the rapid advance of technology has stoked fears that robots are coming for humans' jobs.But when the COVID-19 pandemic shut everything down across the world in the spring, robots have come to the rescue — and public perception of them has become more positive as a result.""I've noticed headlines have changed regarding robots,"" Julie Carpenter, a research fellow with the ethics and emerging sciences group at California State Polytechnic, told Spark host Nora Young.""It's definitely pivoted from 'The robots are coming for your jobs' headlines to, 'Robots in the pandemic, and they'll save us all by shining UV light on everything,' and that sort of thing.""Headlines — and novel photographs — have depicted machines of all levels of sophistication bridging the gap between physically-distanced humans.In Toronto, the Tiny Mile AI robot is making food deliveries instead of couriers — at a discounted rate for restaurants compared to third-party delivery apps.Robots with powerful UV lights are being used to disinfect everything from hospitals in China to a wildlife rehabilitation centre in Manitoba.And in a Boston hospital, a doglike robot named Spot takes COVID patients' vital signs, reducing health-care workers' risk of contracting the coronavirus.TorontoFor all that robots and technology have done to help keep us safe during the pandemic, it hasn't completely assuaged fear of its effect on the job market.A Statistics Canada study released in June estimated that office support workers, salespeople and employees in industrial or construction trades were far more likely to lose their jobs to automation than people in careers like law, education and government.The study noted, however, that COVID-19 may affect those projections in ways that are ""largely unknown and dependent on several factors,"" the study authors wrote.""The closure of workplaces during the pandemic and efforts to minimize physical contact between people may motivate employers to 'virus-proof' their production practices by adopting technological solutions. Additionally, many businesses have moved much of their sales and customer services online, increasing their reliance on digital technologies,"" they explained.In the U.S., Time's Alana Semeuls explained that in the late 1800s and 1900s, companies retrained employees for new jobs to replace old jobs transformed by increasing automation and industrialization. And governments invested in education, as a workforce largely made up of farmers diversified into bankers, engineers and more.But today, tax incentives in the U.S. mean companies might pay less tax purchasing equipment than spending the same amount of money hiring workers.However, Frank Pasquale, a law professor at Brooklyn Law School, argues that human jobs don't have to be traded in for the inevitable advances in technology and artificial intelligence.In his book New Laws of Robotics: Defending Human Expertise in the Age of AI, he draws a line between AI, or artificial intelligence, and what he calls I.A., or intelligence augmentation.He gave an example of an AI robot doctor scanning a patient and handing out a diagnosis, compared to a human doctor using an advanced scanner to compare a person's vital signs to millions of archived images of cancerous and non-cancerous cells to help aid the diagnosis.""The idea is that ultimately you'd have the doctor as an intermediary between the technology and [the] person who's being treated,"" he said.As of now, a robot programmed with preferred responses to a patient or customer's questions is no substitute for genuine person-to-person communication — and Pasquale argues it's foolish to pretend otherwise.""The robot may simulate emotion and empathy, but because it is itself not mortal … it is sort of a counterfeiting of the human ability to understand, reflect, [and] empathize,"" he said.He developed four ""new laws of robotics"" to navigate its growing role in society, a play on sci-fi author Isaac Asimov's laws of robotics introduced in the 1942 short story Runaround.Pasquale's new laws are:Employ robotics and A.I. in ways that complement professionals, instead of replacing them.Prevent robots from mimicking human qualities like empathy or emotionAvoid ""arms races"" between robotics researchers.Keep record of who designed or controls a robot, in order to know who to contact — or hold responsible — in case something goes wrong.As the pandemic thrusts robots and automation further into the mainstream spotlight, some people may find them unusual, or even unnerving.Carpenter explained that many people's expectations of robots are based in science fiction. And in the West, at least, those depictions are often threatening. For every R2-D2 in Star Wars, she says, you'll find a seething Terminator — or the murderous robot dog in Black Mirror.""It's a combination of fascination at the technology, but also a little bit of fear [and] trepidation because they don't understand its capabilities and its limitations,"" said Carpenter.If you're introducing robots into the workplace, she said, talk to your colleagues about what they're being used for, and how they might affect everyone's work.""Have discussions with your staff. Say, this is what we're thinking about. These are the robots we're looking at. This is how your job might change,"" she said.Sometimes, Carpenter added, people might be more willing to embrace robots in the workplace if they take on a familiar form — like how the four-legged Spot resembles a dog.But she noted that people can develop an attachment to robots simply because of the roles they play, even without anthropomorphizing them.Carpenter studied how the U.S. military uses robots for tasks like bomb disposal for her book Culture and Human-Robot Interaction in Militarized Spaces.She found that many U.S. military forces use robots for sensitive or dangerous tasks, such as explosive disposal. Even though they looked more like miniature tanks, some soldiers would give them names, or consider them a mascot for their unit.""I want to emphasize, though, they would never regard it the same as a human teammate, at this point,"" she said.""But you can see … that we're navigating and negotiating where robots fit into our lives, even socially.""",0.07845458852921541,0.4545064181258211
733,"Beijing looks like a 'ghost town,' says BBC correspondent under quarantine | CBC Radio","After weeks of driving around China covering the spread of the coronavirus, Stephen McDonell is now staying put.",2020-01-30T23:32:47.000Z,http://www.cbc.ca/radio/asithappens/as-it-happens-the-thursday-edition-1.5446163/beijing-looks-like-a-ghost-town-says-bbc-correspondent-under-quarantine-1.5446165,"TranscriptAfter driving around China covering the spread of the coronavirus, Stephen McDonell is now staying put. McDonell, the chief China correspondent for the BBC, has been forced to quarantine himself in his apartment in Beijing after returning from a visit to Hubei province, which is in lockdown. The World Health Organization said Thursday the coronavirus now represents a global health emergency. At least 212 people have died, most of them in Hubei.  Here is part of McDonell's conversation with As It Happens host Carol Off. You're covering one of the biggest stories in China in years, and yet you're forced to stay home in quarantine. As a reporter, what's that like?It's not too bad. At least I got to initially go to the sort of heart of it in Hubei province. And it's because we were there that upon returning to Beijing, I've had to stay at home for a couple of weeks, so as to not pass on the virus, potentially, to my colleagues.It's been a sort of a contrast. We certainly were crazy busy down there for a few days.It is also interesting here, though. Because Beijing — it's incredible. Like, normally, it's quiet anyway for the Spring Festival. But at the moment ... in this enormous city, there's barely anybody on the streets. Shops are closed, businesses also closed.We've had news now that these big companies — Toyota, Samsung, Ikea — are all delaying starting up work again after the Spring Festival break because of the fear of their workforce being contaminated. And it's like the whole country has gone into sort of ghost-town mode.For anyone who's normally been to China, it's not what you would expect it to be like.What's the level of fear that people are feeling right now?It's more serious when you're in the sort of what you might call ... the virus hot zone.The closer we're getting to Hubei, the more people are worried. There are obviously more checkpoints. There are police, there are medical teams dressed head-to-toe in protective gear. To pass those checkpoints, you need to have a temperature screening.Once you go into Hubei, well, of course, people are most worried there, because that's where the corona virus outbreak started. But I think mainly they're pretty happy that the government is taking this very decisive action — even though it's kind of Draconian and heavy-handed.Locking down a province of 60 million people — it's like the entire population of Italy not being able to move around — it is quite a drastic step to take. And yet most Chinese people, I think, can understand why it's being done. And even the World Health Organization isn't criticizing China over this.How did you get out? How difficult was it actually to cross a border and get out of that province and get back to Beijing?We sort of thought we'd ease ourselves in on a small little back street — a small road.But even on that very little road we were attempting to cross over the border, there was a police checkpoint. And when we went to go in the police were like, ""Well, we'll let you in. But we're not going let you back out again.""So we thought, well, what the hell? And we just pushed ahead and went in — not knowing how we'd get back out again.We travelled through lots of towns, which just felt like were completely deserted. If people had told you that nobody lived there anymore, you would believe it — apart from the odd person walking down the street, sort of hunched over with their face mask on. And then we went to a small city. And we were interviewing a patient from their hospital bed via a phone app.I wished this person good health ... and hung up the phone. As if on cue, the police turned up. And the local ... government officials were hot on their heels, and basically said they didn't want us there. And so we said to them, ""Well look, you know, even if we wanted to go, how would we get out of this province? Because you know it's all locked down.""""Oh, no worries,"" they said, and escorted us back across the border ... with the police lights flashing.It was more important for them to breach their own quarantine procedures than have a sort of team of pesky journalists hanging around.Interview produced by Chris Harbord. Q&A edited for length and clarity.",0.07898779461279462,0.422162097162097
735,Manitoba cancels $5-million order for medical gowns in move local supplier calls 'ineffective and uninformed' | CBC News,The Manitoba government is being accused of being ‘ineffective’ in its attempts to secure protective personal equipment in the fight against COVID-19 after a Winnipeg supplier watched a $5 million PPE deal go sour because officials balked at the terms.,2020-04-22T10:00:00.000Z,http://www.cbc.ca/news/canada/manitoba/ppe-covid19-manitoba-1.5540452,"The Manitoba government is being accused of being ineffective in its attempts to secure protective personal equipment in the fight against COVID-19 after a Winnipeg supplier watched a $5-million PPE deal go sour because officials balked at the terms. The CBC has learned the provincial government cancelled the $5-million order for gowns and goggles at the last minute because it refused to send money directly to China.""Slow, ineffective and uninformed,"" said wholesale supplier Craig Henderson, when asked about his experience working with procurement officials. ""(The government has) been presented with an absolutely honest and straightforward offer by two guys who have worked as hard as they can for almost three weeks now to try to get the PPE.""Henderson is the owner of Big Top Fireworks in West Kildonan and has spent decades importing fireworks for wholesale, with the majority of the product coming from China.When Health Minister Cameron Friesen issued a public plea on March 25 asking for businesses to help supply them with PPE to combat COVID-19, Henderson saw an opportunity to use the business relationships he built with suppliers in China to bring in these items. ""And as soon as I heard that I went, 'Well, I'm pretty sure I can do that.' And I went to look into it, contacted my guy over in China and began researching it,"" he said.""And by one day after the governments asked, we realized that we could supply masks and gowns and hand sanitizer and every other piece of PPE that they were requesting in very large quantities.""Using an agent on the ground in Hebei, an industrial hub in China, Henderson says he was able to find factories that could produce medical-grade gowns, N95 masks and other coveted PPE. Henderson had worked with this agent, Lai Weichang, for decades. On March 27, Henderson began emailing government officials, explaining what he could offer. Emails between Henderson and officials within the finance department show their initial interest was in obtaining N95 masks — which it then abandoned because of an ""export ban"" on N95s from China, according to an email from a civil servant to Henderson.Eventually, a $300,000 deal to purchase 100,000 Class 1 safety goggles was in the works and a $4.7-million purchase order was signed for 500,000 isolation gowns on April 12.These are medical-grade gowns used by health-care staff to protect them from infection.""We firmly had been told and were firmly of the opinion that the money was going to be transferred. We could lock down those factories at that price and that delivery schedule,"" Henderson told CBC last week. And within days, it all fell apart. ""I received a one-line email … essentially saying, 'No, we're not gonna do this,'"" Henderson said. The email told Henderson they were cancelling the purchase order for the gowns, because ""government is not going to make payments to a Chinese agent for this type of equipment.""Which baffled Henderson, as the purchase order was issued to a Chinese company, with a Chinese address.""I feel sorry for the health-care workers with the ineffective purchasing that's now occurring from the Manitoba government,"" Henderson said. As for the order for goggles, the procurement officer told Henderson he would prepare a purchase order on April 13 and then stopped returning his emails. Andrea Slobodian, a spokesperson for Manitoba's Central Services department, said the order was cancelled because the terms were changed to involve a direct payment to China. ""The province has made the conscious decision to work with local suppliers as much as possible and to source materials through and provide direct payment to Canadian and U.S.-based suppliers in order to provide legal and contractual protections,"" she said in a prepared statement.She said no one noticed it was a payment to a Chinese company until they went to add in the banking information.Manitoba's drive to get PPE to front line workers has been front and centre throughout the pandemic. While the Manitoba government announced in March it was first to sign up to work with federal health officials to secure PPE in a co-ordinated national effort, there have been multiple setbacks. Millions of supplies were ordered through the feds but the province only ""received a fraction of that,"" Manitoba Shared Health Chief Nursing Officer Lanette Siragusa said on April 8.This prompted the province to temporarily scale back a universal personal protective equipment protocol introduced at the beginning of April. On Tuesday, Siragusa announced a new protocol, abandoning the universal protocol in favour of a new guideline that ranks the level of PPE based on those with the highest risk and need. ""Supply levels and demand continues to be a challenge and changes day by day,"" she said. ""We are taking every possible step to ensure appropriate protection remains available for staff in risk situations and settings for the duration of this pandemic.""The province announced this week, following the CBC's questions, that it had made a deal to purchase up to 200,000 isolation gowns from MWG Apparel Corp. — a Winnipeg-based company which specializes in industrial workwear.In total, they have issued purchase orders for more than $100 million in COVID-related PPE, supplies and equipment since March 29, 2020, from suppliers in Manitoba, across Canada and internationally.Fraser Johnson, a supply chain expert and professor at the Ivey Business School at Western University, says this pandemic has been a learning experience for governments, which aren't used to fighting for access to these resources.""So you get some provinces going from buying anywhere from 20,000 to 50,000 N95 masks to buying over a million,"" he said. ""The system isn't built to be able to support that kind of volume.""Johnson called it a ""gamble"" for governments to use an unknown overseas supplier.""I've heard horror stories of people and organizations who brought stuff from Southeast Asia, China, shipped in and air-freighted it in and then to find out that it's counterfeit,"" he said.""So that is a significant problem.""Henderson said he is not in this for financial gain, but wants to see Manitobans get access to the PPE they need. The agent Henderson worked with in China has been his partner for two decades and he said he trusts him to only deal with licensed medical equipment. ""There are thousands of factories in China. That's what people have to be able to picture. He (his partner) works at those factories as hard as he can, finding qualified factories, making sure they're certified,"" Henderson said. Henderson is not alone in his frustration when it comes to the government's PPE procurement approach. Doctors across the province are feeling the pinch after a promise by Shared Health in mid-March to secure them the necessary PPE to open their offices to see patients has stalled. A survey of 400 doctors last week by Doctors Manitoba found that only 36 per cent received their PPE order through Shared Health Logistics and half of the orders were incomplete.Almost 60 per cent of those surveyed said they do not have the gowns recommended by provincial authorities and 43 per cent don't have appropriate eye protection.Danielle Paradis is a doctor in rural Manitoba, who splits her time between East Parkland Medical Group, a private clinic, and the Ste. Rose General Hospital. While she hasn't had to worry at the hospital, her clinic has been waiting since mid-March to get the PPE it ordered through Shared Health. ""Shared Health said, 'Yes if you contact us we will help ensure that PPE gets out to you,'"" she said. Instead, she was forced to purchase face shields, surgical masks and goggles out of pocket as they waited.""At this point it has been too slow and it's inadequate,"" she said of the government's response to getting them the PPE.""This is a rapidly changing pandemic here … the fact that we are still continuing to await PPE for weeks on end at this point, I think that is putting health-care providers and the community at large at risk.""",0.09325036075036074,0.4088933982683984
736,Coronavirus: Canadian airlift to leave Wuhan Thursday | CBC News,Canadians awaiting a government-chartered flight out of Wuhan have received a letter saying the plane is set to leave early Thursday local time in China. Not everyone eligible to fly is guaranteed a seat and anyone showing coronavirus symptoms would be barred from boarding.,2020-02-04T13:58:00.000Z,http://www.cbc.ca/news/world/coronavirus-canadian-airlift-to-leave-wuhan-thursday-1.5451009,Not Text Type,0.0,1.0
737,5th presumptive case of coronavirus found in B.C. | CBC News,"B.C. has a fifth, presumptive case of the coronavirus, according to provincial health officer Dr. Bonnie Henry.",2020-02-15T00:00:00.000Z,http://www.cbc.ca/news/canada/british-columbia/coronavirus-bc-fifth-case-1.5464511,"B.C. has a fifth, presumptive case of the coronavirus, according to provincial health officer Dr. Bonnie Henry. The new patient is a woman in her 30s who lives in B.C.'s Interior. She recently travelled to China.Henry said Friday the woman returned from China through Shanghai this past week and had not been in an area with travel bans, such as Hubei province.She flew through Vancouver and drove in a private vehicle back to the Interior. Henry says she began experiencing symptoms upon her arrival and immediately isolated herself at home.Vancouver Coastal Health and Interior Health are conducting investigations into the small group of people with whom she had contact. Officials are still determining if people on the same flights as the patient need to be contacted, said Henry. She said the woman wore a mask while in transit. Henry says the woman reached out to health officials in the Interior about her illness and was placed in isolation in hospital. The B.C. Centre for Disease Control (BCCDC) said a test for the virus came back positive Thursday afternoon. That test must be confirmed by the National Microbiology Laboratory in Winnipeg.The patient is in stable condition, and is now in isolation at home, said Henry. Those who are known to have come into contact with her are also in isolation at home.""So once again we're very thankful and grateful that the people who are coming back not just from Hubei province but all over China are taking the advice very seriously to self-monitor and to connect with us and make sure that they can be tested, assessed and cared for safely,"" Henry said.There are four other confirmed cases of the virus in the province, according to the BCCDC, and three in Ontario, according to the Public Health Agency of Canada. Health Minister Adrian Dix said Friday B.C. has done the most testing of any jurisdiction in Canada. As of this week, the BCCDC has conducted more than 715 tests for the coronavirus on about 500 people.WATCH | Dix explains why he's impressed with B.C.'s response:CBC News BCHenry says the man with the first confirmed case in the province is recovering. ""So that's a good sign,"" she said.A recent test said he is free of the illness. A second test confirming that will allow him out of isolation. ""So we fully expect that to happen soon,"" Henry said. All of the people in B.C. who have contracted the virus are in stable condition, Henry said.Anyone with concerns about their illness or who want to be assessed for coronavirus risk can call 811.China's National Health Commission has reported 5,090 new coronavirus cases on the mainland, for a total of 63,851. There have been 121 new deaths, bringing the death toll in mainland China to 1,380.Chinese officials say 1,716 health-care workers have been infected, and six have died.Public health officials say the risk is low in Canada.",0.166500946969697,0.4637389520202021
741,CBC Gem - Royals in Wartime - Episode 1,A look at the importance of the Royal Family during wartime and how the House of Windsor risked life and limb to help the war effort during WW2.,2020-09-02T14:33:39.000Z,http://gem.cbc.ca/media/royals-in-wartime/episode-1/38e815a-012fa59392c,Not Text Type,0.0,1.0
742,CBC Gem - Lost Home Movies of the Nazis - Episode 1,"Amateur footage of frontline and civilian stories offers novel insight into life in pre-war Germany, and early days of the war. Nazi control pervades; anti-Semitism is explicit.",2020-09-02T14:26:31.000Z,http://gem.cbc.ca/media/lost-home-movies-of-the-nazis/episode-1/38e815a-01308053ff9,Not Text Type,0.0,0.4582973620356799
743,CBC Gem - Documentary Specials - Secrets of Survival,"Two families, closely guarding a secret from their children that began in wartime over 70 years ago. Now those children embark on a determined journey to learn the truth.",2020-09-02T14:03:16.000Z,http://gem.cbc.ca/media/documentary-specials/season-1/episode-119/38e815a-012ec923896,Not Text Type,0.0,0.4903846153846153
744,5 not-so-great things about TikTok | CBC Kids News,"TikTok is fun, but what about dangerous challenges, censorship and security concerns? CBC Kids News reviews some of the criticism.",2020-02-24T10:59:20.000Z,http://www.cbc.ca/kidsnews/post/5-not-so-great-things-about-tiktok-dangerous-challenges-censorship-security/,Not Text Type,0.0,1.0
746,"Coronavirus wipes out speed skating World Cup competitions in Calgary, Quebec | CBC Sports","A World Cup speed skating event in Calgary and short-track competitions in Montreal and Laval, Que., have been cancelled because of COVID-19.",2020-08-31T16:13:48.000Z,http://www.cbc.ca/sports/olympics/winter/speedskating/speed-skating-world-cup-cancellations-canada-1.5706229,"A World Cup speed skating event in Calgary and short-track competitions in Montreal and Laval, Que., have been cancelled because of COVID-19.The International Skating Union announced Monday that the first World Cup speed skating events of the 2020-21 season, including one in Calgary from Dec. 11 to 13, have been cancelled.The ISU also wiped out the first two World Cup short-track events of the season, in Montreal from Nov. 6 to 8, and Laval from Nov. 13 to 15.""While we are disappointed that we are unable to welcome the world's best speed skaters this fall, Speed Skating Canada is fully supportive of such decisions that prioritize the health and safety of our sport's participants and that of the entire communities in which we compete,"" Canada's governing body of the sport said Monday in a statement on its website.""We look forward to hosting world-class events again once it is safe to do so.""For speed skating, the ISU says it is evaluating a hub concept in Netherlands as an alternative to the first four World Cups.Events in Tomaszow-Mazowiecki, Poland (Nov. 13 to 15), Stavanger, Norway (Nov. 20 to 22) and Salt Lake City (Dec. 4 to 6) also are off the schedule.The ISU says it is still evaluating whether to go ahead with short track events in Seoul from Dec. 11 to 13 and Beijing from Dec. 18 to 20.",0.1769230769230769,0.4903846153846153
749,Pro sports leagues close off locker rooms amid coronavirus fears | CBC Sports,"The NBA, NHL, Major League Baseball and Major League Soccer are closing access to locker rooms and clubhouses to all non-essential personnel in response to the coronavirus crisis, the leagues announced in a joint statement Monday night.",2020-03-09T23:40:00.000Z,http://www.cbc.ca/sports/coronavirus-locker-rooms-closed-pro-sports-1.5491833,"The NBA, NHL, Major League Baseball and Major League Soccer are closing access to locker rooms and clubhouses to all non-essential personnel in response to the coronavirus crisis, the leagues announced in a joint statement Monday night.The leagues said they made the decision ""after consultation with infectious disease and public health experts."" The NBA, in a call with teams earlier Monday, stressed that the move is not to ban reporters but to ensure the safety of players and staff in those areas.The statement, in part, read: ""Given the issues that can be associated with close contact in pre- and post-game settings, all team locker rooms and clubhouses will be open only to players and essential employees of teams and team facilities until further notice. Media access will be maintained in designated locations outside of the locker room and clubhouse setting.""The changes, which the leagues say are temporary, will begin Tuesday — though some NHL teams began putting them into use this past weekend. The NBA said interviews with players would continue in different settings, stressing a gap of some two metres between reporters and interview subjects.For most people, the new coronavirus causes only mild or moderate symptoms, such as fever and cough. For some, especially older adults and people with existing health problems, it can cause more severe illness, including pneumonia.The vast majority of people recover from the new virus. According to the World Health Organization, people with mild illness recover in about two weeks, while those with more severe illness may take three to six weeks to recover. In mainland China, where the virus first exploded, more than 80,000 people have been diagnosed and more than 58,000 have so far recovered.The NBA has calls with team medical staffs scheduled for later Monday night and a call between league officials and team owners scheduled for Wednesday to discuss next steps. The NBA told teams last week to prepare for the possibility of playing games in empty arenas, something the game's biggest star — Los Angeles Lakers forward LeBron James — insists he does not want to see.More than 113,000 people worldwide have tested positive for the disease and over 3,900 people with the virus have died, most of them in China. More than 62,000 people have already recovered. The virus has infected 600 people in the United States — including the director of the agency that runs the airports in New York and New Jersey — and at least 26 have died, most in Washington state.The Pro Basketball Writers Association quickly responded to the leagues' announcement by saying its membership ""believes the safety of fans, players, team employees, arena workers and the media who cover the league must be protected. Our thoughts are with all people who already have been adversely impacted by the virus.""Therefore, we understand the NBA's decision to temporarily close locker rooms to everyone but players and essential team personnel with the NBA's promise that once the coronavirus crisis abates, the league will restore full access to the journalists who cover the league.""",0.13676885130373503,0.46620859760394634
